order_date,region,category,product,customer_name,quantity,unit_price,revenue,cost,profit
2023-02-10,West,Clothing,Hat,Customer_096,8,711.56,5692.48,3742.34,1950.14
2023-02-10,North,Toys,Doll,Customer_109,6,473.37,2840.22,1430.95,1409.27
2023-02-10,North,Clothing,Hat,Customer_027,8,313.34,2506.72,1329.37,1177.35
2023-02-10,East,Clothing,T-Shirt,Customer_057,6,565.94,3395.64,2399.09,996.55
2023-02-11,North,Toys,Doll,Customer_018,11,640.96,7050.56,5289.87,1760.69
2023-02-11,West,Toys,Doll,Customer_035,11,90.01,990.11,662.35,327.76
2023-02-11,South,Toys,Board Game,Customer_064,4,524.02,2096.08,1129.14,966.94
2023-02-11,East,Electronics,Smartphone,Customer_114,5,6.86,34.3,27.11,7.19
2023-02-11,East,Groceries,Cereal,Customer_004,1,57.6,57.6,37.92,19.68
2023-02-11,East,Toys,Puzzle,Customer_017,9,592.35,5331.15,4093.73,1237.42
2023-02-11,West,Furniture,Sofa,Customer_048,7,118.32,828.24,486.0,342.24
2023-02-11,East,Clothing,Jacket,Customer_120,5,750.5,3752.5,2610.25,1142.25
2023-02-11,West,Furniture,Desk,Customer_029,1,603.22,603.22,307.15,296.07
2023-02-11,North,Electronics,Smartphone,Customer_017,1,748.96,748.96,549.14,199.82
2023-02-12,South,Clothing,Jeans,Customer_042,1,53.44,53.44,28.85,24.59
2023-02-12,East,Clothing,Hat,Customer_106,5,29.51,147.55,110.37,37.18
2023-02-12,South,Furniture,Desk,Customer_094,2,416.49,832.98,447.59,385.39
2023-02-12,North,Toys,Puzzle,Customer_009,5,521.34,2606.7,1479.95,1126.75
2023-02-12,West,Furniture,Bookshelf,Customer_091,11,489.87,5388.57,3351.78,2036.79
2023-02-12,North,Electronics,Headphones,Customer_001,8,208.75,1670.0,1099.8,570.2
2023-02-12,North,Furniture,Sofa,Customer_047,10,770.64,7706.4,5137.99,2568.41
2023-02-12,East,Electronics,Tablet,Customer_063,11,612.82,6741.02,5060.0,1681.02
2023-02-12,East,Furniture,Sofa,Customer_054,9,554.2,4987.8,2526.0,2461.8
2023-02-12,North,Electronics,Smartphone,Customer_056,10,678.59,6785.9,5249.7,1536.2
2023-02-12,West,Clothing,Sneakers,Customer_042,10,90.9,909.0,584.98,324.02
2023-02-12,East,Furniture,Sofa,Customer_043,5,160.64,803.2,403.42,399.78
2023-02-13,West,Electronics,Tablet,Customer_061,5,220.95,1104.75,753.32,351.43
2023-02-13,North,Groceries,Cereal,Customer_074,1,447.37,447.37,341.81,105.56
2023-02-13,East,Clothing,T-Shirt,Customer_014,9,7.87,70.83,48.49,22.34
2023-02-13,North,Electronics,Smartphone,Customer_071,5,508.22,2541.1,1733.05,808.05
2023-02-13,North,Clothing,Sneakers,Customer_115,2,69.22,138.44,85.3,53.14
2023-02-13,North,Furniture,Sofa,Customer_092,10,480.07,4800.7,3359.25,1441.45
2023-02-13,West,Furniture,Table,Customer_079,7,777.62,5443.34,3558.77,1884.57
2023-02-13,East,Clothing,Jeans,Customer_111,7,532.84,3729.88,2681.57,1048.31
2023-02-13,North,Toys,Doll,Customer_071,11,770.0,8470.0,5363.5,3106.5
2023-02-14,South,Toys,Board Game,Customer_089,11,618.88,6807.68,4706.38,2101.3
2023-02-14,South,Clothing,Jeans,Customer_080,1,184.89,184.89,119.72,65.17
2023-02-14,East,Toys,Board Game,Customer_028,3,613.61,1840.83,958.59,882.24
2023-02-14,North,Clothing,T-Shirt,Customer_043,6,211.56,1269.36,972.11,297.25
2023-02-14,North,Electronics,Smartphone,Customer_106,7,593.71,4155.97,3153.1,1002.87
2023-02-15,South,Furniture,Table,Customer_008,7,694.89,4864.23,2972.26,1891.97
2023-02-15,East,Groceries,Cereal,Customer_033,7,716.03,5012.21,2520.93,2491.28
2023-02-15,East,Furniture,Bookshelf,Customer_095,10,446.19,4461.9,2912.87,1549.03
2023-02-15,West,Furniture,Table,Customer_085,9,140.03,1260.27,952.1,308.17
2023-02-15,North,Groceries,Snacks,Customer_032,2,409.14,818.28,567.96,250.32
2023-02-15,North,Furniture,Bookshelf,Customer_083,10,61.61,616.1,379.08,237.02
2023-02-15,East,Electronics,Smartphone,Customer_088,4,258.66,1034.64,620.79,413.85
2023-02-15,West,Furniture,Table,Customer_004,4,86.3,345.2,181.05,164.15
2023-02-15,South,Groceries,Olive Oil,Customer_085,8,454.62,3636.96,2526.68,1110.28
2023-02-15,West,Clothing,Hat,Customer_057,6,229.08,1374.48,1022.01,352.47
2023-02-16,West,Electronics,Tablet,Customer_001,8,62.77,502.16,262.69,239.47
2023-02-16,West,Groceries,Coffee,Customer_020,4,211.86,847.44,566.28,281.16
2023-02-16,East,Toys,Action Figure,Customer_071,1,74.19,74.19,43.48,30.71
2023-02-16,South,Furniture,Table,Customer_043,3,434.64,1303.92,1021.31,282.61
2023-02-16,East,Electronics,Laptop,Customer_067,9,381.95,3437.55,2071.35,1366.2
2023-02-16,East,Furniture,Office Chair,Customer_025,2,732.62,1465.24,754.44,710.8
2023-02-16,West,Clothing,Jeans,Customer_062,7,411.32,2879.24,1824.45,1054.79
2023-02-16,East,Furniture,Office Chair,Customer_026,5,381.2,1906.0,1131.89,774.11
2023-02-16,North,Groceries,Coffee,Customer_013,2,22.21,44.42,29.14,15.28
2023-02-17,South,Clothing,T-Shirt,Customer_030,9,175.13,1576.17,922.04,654.13
2023-02-17,South,Furniture,Bookshelf,Customer_033,7,45.26,316.82,195.33,121.49
2023-02-17,North,Furniture,Office Chair,Customer_061,11,198.16,2179.76,1509.9,669.86
2023-02-17,South,Groceries,Snacks,Customer_051,6,683.61,4101.66,2827.27,1274.39
2023-02-17,East,Toys,Puzzle,Customer_119,1,246.56,246.56,163.26,83.3
2023-02-18,West,Electronics,Laptop,Customer_096,3,453.3,1359.9,969.01,390.89
2023-02-18,South,Clothing,Sneakers,Customer_116,8,347.08,2776.64,1972.2,804.44
2023-02-18,West,Electronics,Headphones,Customer_052,8,559.12,4472.96,3390.17,1082.79
2023-02-18,East,Clothing,Hat,Customer_042,8,479.52,3836.16,2982.47,853.69
2023-02-18,North,Clothing,Jeans,Customer_101,9,410.78,3697.02,2249.01,1448.01
2023-02-18,East,Clothing,Hat,Customer_015,6,171.89,1031.34,667.16,364.18
2023-02-18,North,Clothing,Jeans,Customer_119,7,303.87,2127.09,1404.86,722.23
2023-02-18,West,Toys,Action Figure,Customer_005,4,111.12,444.48,232.99,211.49
2023-02-18,North,Groceries,Rice,Customer_078,1,531.39,531.39,290.87,240.52
2023-02-18,East,Toys,Board Game,Customer_019,2,289.52,579.04,428.72,150.32
2023-02-19,East,Clothing,Hat,Customer_113,6,222.09,1332.54,873.38,459.16
2023-02-19,East,Furniture,Desk,Customer_089,11,518.52,5703.72,3598.74,2104.98
2023-02-19,South,Groceries,Olive Oil,Customer_053,5,382.7,1913.5,1085.3,828.2
2023-02-20,North,Clothing,Hat,Customer_032,1,29.15,29.15,20.81,8.34
2023-02-20,North,Clothing,T-Shirt,Customer_074,5,637.47,3187.35,2263.78,923.57
2023-02-20,South,Clothing,T-Shirt,Customer_031,4,357.81,1431.24,818.18,613.06
2023-02-20,South,Toys,Board Game,Customer_065,4,232.24,928.96,484.3,444.66
2023-02-20,East,Electronics,Headphones,Customer_062,6,474.71,2848.26,1450.19,1398.07
2023-02-20,South,Toys,Board Game,Customer_092,8,380.5,3044.0,2080.3,963.7
2023-02-20,East,Groceries,Olive Oil,Customer_066,10,142.39,1423.9,1002.74,421.16
2023-02-20,South,Clothing,Jeans,Customer_034,6,781.66,4689.96,2573.56,2116.4
2023-02-20,East,Clothing,Jacket,Customer_038,6,181.09,1086.54,771.9,314.64
2023-02-21,East,Toys,Building Blocks,Customer_024,8,380.88,3047.04,2346.0,701.04
2023-02-21,West,Groceries,Snacks,Customer_081,1,719.49,719.49,487.85,231.64
2023-02-21,West,Electronics,Tablet,Customer_118,6,733.55,4401.3,2712.88,1688.42
2023-02-21,West,Clothing,Hat,Customer_025,10,617.51,6175.1,3712.41,2462.69
2023-02-21,South,Toys,Doll,Customer_044,1,260.21,260.21,147.67,112.54
2023-02-21,North,Groceries,Coffee,Customer_095,10,476.02,4760.2,3573.35,1186.85
2023-02-21,West,Groceries,Cereal,Customer_118,9,205.56,1850.04,1179.89,670.15
2023-02-21,East,Electronics,Tablet,Customer_007,11,795.76,8753.36,6107.38,2645.98
2023-02-21,South,Clothing,Jacket,Customer_081,10,357.15,3571.5,2387.3,1184.2
2023-02-22,East,Clothing,Sneakers,Customer_109,6,661.44,3968.64,2324.48,1644.16
2023-02-22,South,Toys,Board Game,Customer_006,11,730.09,8030.99,5732.37,2298.62
2023-02-22,East,Groceries,Olive Oil,Customer_063,11,642.81,7070.91,5204.31,1866.6
2023-02-22,West,Electronics,Headphones,Customer_024,8,93.84,750.72,418.01,332.71
2023-02-22,South,Groceries,Rice,Customer_054,6,301.58,1809.48,1250.17,559.31
2023-02-22,South,Groceries,Olive Oil,Customer_063,3,406.07,1218.21,772.53,445.68
2023-02-22,West,Furniture,Office Chair,Customer_060,9,240.54,2164.86,1189.76,975.1
2023-02-22,East,Toys,Action Figure,Customer_113,5,729.72,3648.6,2227.39,1421.21
2023-02-22,East,Toys,Building Blocks,Customer_120,10,272.97,2729.7,2109.05,620.65
2023-02-23,South,Groceries,Snacks,Customer_094,11,325.77,3583.47,1935.81,1647.66
2023-02-23,North,Electronics,Tablet,Customer_091,3,62.0,186.0,140.44,45.56
2023-02-23,North,Furniture,Desk,Customer_040,6,202.56,1215.36,828.7,386.66
2023-02-23,West,Furniture,Bookshelf,Customer_045,6,674.33,4045.98,2731.14,1314.84
2023-02-23,West,Furniture,Table,Customer_047,5,552.0,2760.0,1580.28,1179.72
2023-02-23,South,Electronics,Tablet,Customer_101,11,172.11,1893.21,1443.75,449.46
2023-02-23,South,Electronics,Laptop,Customer_004,7,688.82,4821.74,3445.82,1375.92
2023-02-23,South,Furniture,Table,Customer_102,6,95.3,571.8,385.67,186.13
2023-02-23,West,Toys,Action Figure,Customer_106,7,405.04,2835.28,1674.5,1160.78
2023-02-24,West,Toys,Puzzle,Customer_045,9,663.65,5972.85,3131.15,2841.7
2023-02-24,North,Groceries,Cereal,Customer_038,2,140.41,280.82,187.74,93.08
2023-02-24,South,Groceries,Snacks,Customer_067,8,333.75,2670.0,1689.73,980.27
2023-02-24,West,Electronics,Laptop,Customer_119,7,721.19,5048.33,3435.57,1612.76
2023-02-24,West,Toys,Puzzle,Customer_016,6,29.7,178.2,139.72,38.48
2023-02-25,South,Groceries,Olive Oil,Customer_114,7,253.41,1773.87,956.92,816.95
2023-02-25,South,Clothing,Hat,Customer_056,10,208.89,2088.9,1267.12,821.78
2023-02-25,South,Toys,Puzzle,Customer_111,1,444.85,444.85,252.75,192.1
2023-02-25,North,Electronics,Headphones,Customer_062,11,408.02,4488.22,2617.78,1870.44
2023-02-25,North,Furniture,Bookshelf,Customer_014,3,39.86,119.58,71.51,48.07
2023-02-25,South,Electronics,Smartphone,Customer_058,2,214.85,429.7,337.04,92.66
2023-02-26,West,Toys,Board Game,Customer_075,10,186.59,1865.9,1393.2,472.7
2023-02-26,West,Electronics,Smartphone,Customer_063,1,6.95,6.95,4.34,2.61
2023-02-26,East,Electronics,Monitor,Customer_114,9,366.25,3296.25,2232.51,1063.74
2023-02-26,East,Furniture,Desk,Customer_015,2,353.23,706.46,439.86,266.6
2023-02-26,South,Furniture,Office Chair,Customer_111,10,81.3,813.0,502.99,310.01
2023-02-26,North,Furniture,Desk,Customer_062,3,37.82,113.46,79.94,33.52
2023-02-26,South,Furniture,Desk,Customer_016,3,522.52,1567.56,1040.28,527.28
2023-02-26,East,Toys,Board Game,Customer_101,7,196.79,1377.53,774.82,602.71
2023-02-26,South,Toys,Action Figure,Customer_054,3,277.9,833.7,629.96,203.74
2023-02-26,South,Clothing,Sneakers,Customer_017,8,654.67,5237.36,2640.15,2597.21
2023-02-26,West,Clothing,Jeans,Customer_009,3,651.15,1953.45,1444.96,508.49
2023-02-26,East,Electronics,Smartphone,Customer_081,1,188.35,188.35,119.3,69.05
2023-02-27,West,Groceries,Cereal,Customer_111,9,633.42,5700.78,3477.39,2223.39
2023-02-27,West,Groceries,Olive Oil,Customer_020,6,621.88,3731.28,1901.94,1829.34
2023-02-27,East,Furniture,Sofa,Customer_024,4,698.06,2792.24,1424.04,1368.2
2023-02-27,East,Furniture,Table,Customer_043,11,434.02,4774.22,2512.04,2262.18
2023-02-27,West,Electronics,Smartphone,Customer_023,5,245.38,1226.9,629.98,596.92
2023-02-27,North,Furniture,Desk,Customer_111,5,617.41,3087.05,2071.28,1015.77
2023-02-27,South,Toys,Board Game,Customer_046,4,579.14,2316.56,1752.39,564.17
2023-02-27,West,Clothing,Jacket,Customer_037,7,609.03,4263.21,3382.75,880.46
2023-02-27,South,Toys,Building Blocks,Customer_032,1,,566.47,389.06,177.41
2023-02-27,North,Groceries,Snacks,Customer_035,11,337.61,3713.71,2348.02,1365.69
2023-02-27,West,Electronics,Headphones,Customer_114,11,462.43,5086.73,4035.96,1050.77
2023-02-27,South,Groceries,Olive Oil,Customer_109,9,780.31,7022.79,4169.29,2853.5
2023-02-27,North,Furniture,Office Chair,Customer_112,9,77.63,698.67,507.93,190.74
2023-02-28,South,Toys,Board Game,Customer_089,1,387.35,387.35,237.4,149.95
2023-02-28,North,Toys,Puzzle,Customer_051,10,320.92,3209.2,2066.63,1142.57
2023-02-28,East,Electronics,Monitor,Customer_002,10,408.11,4081.1,2270.63,1810.47
2023-02-28,East,Furniture,Bookshelf,Customer_027,9,543.28,4889.52,3142.96,1746.56
2023-02-28,North,Groceries,Rice,Customer_039,11,455.61,5011.71,3038.74,1972.97
2023-02-28,East,Furniture,Table,Customer_046,7,622.0,4354.0,2584.95,1769.05
2023-02-28,North,Toys,Puzzle,Customer_112,6,313.23,1879.38,1067.17,812.21
2023-02-28,North,Electronics,Monitor,Customer_031,6,442.07,2652.42,1426.49,1225.93
2023-02-28,South,Electronics,Tablet,Customer_055,1,396.92,396.92,310.21,86.71
2023-02-28,South,Clothing,Sneakers,Customer_048,10,614.45,6144.5,4856.36,1288.14
2023-02-28,North,Toys,Puzzle,Customer_051,10,320.92,3209.2,2066.63,1142.57
2023-03-01,South,Furniture,Office Chair,Customer_019,4,124.01,496.04,311.11,184.93
2023-03-01,North,Electronics,Monitor,Customer_110,7,513.45,3594.15,1869.53,1724.62
2023-03-01,South,Clothing,Jeans,Customer_006,6,570.73,3424.38,2655.38,769.0
2023-03-01,East,Toys,Building Blocks,Customer_075,7,144.9,1014.3,737.96,276.34
2023-03-01,East,Groceries,Cereal,Customer_003,5,598.27,2991.35,2038.26,953.09
2023-03-01,East,Furniture,Office Chair,Customer_036,8,396.62,3172.96,2189.42,983.54
2023-03-01,North,Toys,Puzzle,Customer_051,6,56.28,337.68,267.36,70.32
2023-03-01,East,Furniture,Bookshelf,Customer_020,1,408.92,408.92,216.77,192.15
2023-03-01,West,Toys,Action Figure,Customer_017,7,718.22,5027.54,2563.48,2464.06
2023-03-02,West,Clothing,Sneakers,Customer_077,8,796.71,6373.68,4902.56,1471.12
2023-03-02,North,Furniture,Sofa,Customer_100,10,404.46,4044.6,2039.75,2004.85
2023-03-02,South,Furniture,Sofa,Customer_092,6,362.28,2173.68,1248.27,925.41
2023-03-02,South,Groceries,Coffee,Customer_114,1,314.18,314.18,217.39,96.79
2023-03-02,East,Electronics,Smartphone,Customer_075,9,483.41,4350.69,3438.56,912.13
2023-03-02,North,Groceries,Olive Oil,Customer_055,3,517.86,1553.58,1184.32,369.26
2023-03-02,South,Electronics,Headphones,Customer_088,11,519.4,5713.4,4521.77,1191.63
2023-03-03,North,Electronics,Headphones,Customer_002,1,582.14,582.14,301.7,280.44
2023-03-03,East,Toys,Building Blocks,Customer_077,6,338.84,2033.04,1601.73,431.31
2023-03-03,West,Toys,Doll,Customer_087,3,32.04,96.12,60.38,35.74
2023-03-03,South,Toys,Action Figure,Customer_036,4,490.53,1962.12,1136.64,825.48
2023-03-03,East,Groceries,Olive Oil,Customer_111,5,245.49,1227.45,662.25,565.2
2023-03-03,West,Groceries,Rice,Customer_065,10,628.22,6282.2,3752.88,2529.32
2023-03-03,South,Groceries,Cereal,Customer_019,8,417.96,3343.68,2305.79,1037.89
2023-03-03,East,Groceries,Olive Oil,Customer_008,7,690.41,4832.87,3705.55,1127.32
2023-03-04,South,Groceries,Cereal,Customer_056,2,335.39,670.78,464.84,205.94
2023-03-04,South,Clothing,Jacket,Customer_041,6,644.85,3869.1,3020.94,848.16
2023-03-04,East,Furniture,Bookshelf,Customer_077,9,283.25,2549.25,1921.52,627.73
2023-03-04,North,Toys,Action Figure,Customer_076,6,292.66,1755.96,1357.52,398.44
2023-03-04,West,Furniture,Table,Customer_096,5,420.84,2104.2,1497.73,606.47
2023-03-04,East,Clothing,Jeans,Customer_080,7,589.98,4129.86,2468.41,1661.45
2023-03-05,East,Electronics,Tablet,Customer_029,9,286.09,2574.81,1389.73,1185.08
2023-03-05,East,Toys,Action Figure,Customer_066,11,731.16,8042.76,4686.25,3356.51
2023-03-05,South,Furniture,Bookshelf,Customer_012,4,284.21,1136.84,575.44,561.4
2023-03-05,North,Electronics,Headphones,Customer_004,10,765.34,7653.4,5343.35,2310.05
2023-03-05,South,Groceries,Snacks,Customer_017,8,214.89,1719.12,1310.4,408.72
2023-03-05,North,Toys,Board Game,Customer_079,4,705.68,2822.72,2212.49,610.23
2023-03-06,East,Groceries,Cereal,Customer_094,7,33.3,233.1,171.09,62.01
2023-03-06,East,Furniture,Bookshelf,Customer_049,9,591.64,5324.76,2867.43,2457.33
2023-03-06,East,Furniture,Office Chair,Customer_085,10,307.81,3078.1,2434.7,643.4
2023-03-06,East,Furniture,Office Chair,Customer_087,7,469.36,3285.52,2258.47,1027.05
2023-03-06,West,Toys,Doll,Customer_007,5,29.08,145.4,106.32,39.08
2023-03-06,West,Toys,Action Figure,Customer_073,8,341.11,2728.88,2174.96,553.92
2023-03-07,South,Groceries,Cereal,Customer_089,10,251.77,2517.7,1614.7,903.0
2023-03-07,South,Furniture,Table,Customer_047,2,504.06,1008.12,699.87,308.25
2023-03-07,East,Toys,Action Figure,Customer_001,3,783.43,2350.29,1226.93,1123.36
2023-03-07,North,Clothing,Jeans,Customer_009,5,480.28,2401.4,1776.28,625.12
2023-03-07,North,Groceries,Cereal,Customer_109,2,,184.3,133.6,50.7
2023-03-07,West,Toys,Puzzle,Customer_012,10,134.26,1342.6,736.89,605.71
2023-03-07,West,Groceries,Coffee,Customer_025,9,674.81,6073.29,3589.09,2484.2
2023-03-07,East,Clothing,Sneakers,Customer_091,2,638.54,1277.08,771.29,505.79
2023-03-07,North,Electronics,Tablet,Customer_098,2,359.71,719.42,479.27,240.15
2023-03-08,North,Furniture,Office Chair,Customer_104,2,188.97,377.94,252.29,125.65
2023-03-08,South,Furniture,Sofa,Customer_027,8,194.15,1553.2,1237.27,315.93
2023-03-08,East,Clothing,Jacket,Customer_050,8,768.93,6151.44,3412.87,2738.57
2023-03-08,South,Electronics,Tablet,Customer_059,5,554.05,2770.25,1765.07,1005.18
2023-03-08,South,Groceries,Olive Oil,Customer_018,11,157.91,1737.01,1009.58,727.43
2023-03-08,South,Electronics,Headphones,Customer_053,11,345.25,3797.75,2038.11,1759.64
2023-03-08,South,Clothing,Jeans,Customer_047,7,331.5,2320.5,1729.32,591.18
2023-03-08,East,Furniture,Bookshelf,Customer_085,4,631.2,2524.8,1497.99,1026.81
2023-03-08,North,Clothing,Jacket,Customer_087,1,657.52,657.52,340.4,317.12
2023-03-08,West,Furniture,Bookshelf,Customer_087,9,372.29,3350.61,2634.17,716.44
2023-03-08,South,Groceries,Snacks,Customer_003,6,537.24,3223.44,2573.08,650.36
2023-03-08,East,Groceries,Coffee,Customer_021,3,142.95,428.85,303.83,125.02
2023-03-09,East,Furniture,Table,Customer_043,5,375.81,1879.05,1444.98,434.07
2023-03-09,North,Furniture,Sofa,Customer_116,3,445.67,1337.01,879.95,457.06
2023-03-09,North,Groceries,Cereal,Customer_082,10,273.07,2730.7,2022.0,708.7
2023-03-09,East,Groceries,Olive Oil,Customer_014,6,478.93,2873.58,1651.57,1222.01
2023-03-09,South,Toys,Doll,Customer_078,4,185.27,741.08,577.63,163.45
2023-03-09,South,Electronics,Tablet,Customer_107,5,430.06,2150.3,1629.13,521.17
2023-03-09,East,Clothing,Hat,Customer_012,10,467.23,4672.3,3358.43,1313.87
2023-03-09,East,Groceries,Coffee,Customer_006,3,87.74,263.22,193.94,69.28
2023-03-09,West,Furniture,Sofa,Customer_089,10,574.72,5747.2,3608.05,2139.15
2023-03-09,South,Toys,Action Figure,Customer_040,6,592.5,3555.0,2200.78,1354.22
2023-03-10,North,Electronics,Laptop,Customer_001,10,782.72,7827.2,4285.83,3541.37
2023-03-10,West,Electronics,Tablet,Customer_060,11,414.43,4558.73,3011.8,1546.93
2023-03-10,East,Clothing,Jacket,Customer_112,2,187.69,375.38,191.96,183.42
2023-03-10,South,Clothing,Hat,Customer_068,3,149.06,447.18,235.81,211.37
2023-03-10,East,Clothing,T-Shirt,Customer_049,8,529.2,4233.6,2519.09,1714.51
2023-03-10,North,Toys,Building Blocks,Customer_083,4,306.24,1224.96,904.47,320.49
2023-03-10,South,Clothing,Jeans,Customer_069,7,632.27,4425.89,2371.09,2054.8
2023-03-10,North,Electronics,Laptop,Customer_083,1,731.99,731.99,385.78,346.21
2023-03-10,North,Clothing,Jacket,Customer_001,7,115.71,809.97,415.62,394.35
2023-03-10,North,Groceries,Snacks,Customer_021,2,214.49,428.98,260.37,168.61
2023-03-11,West,Electronics,Tablet,Customer_031,10,512.97,5129.7,3917.47,1212.23
2023-03-11,West,Groceries,Rice,Customer_114,3,629.03,1887.09,996.27,890.82
2023-03-11,West,Furniture,Desk,Customer_066,1,466.98,466.98,280.23,186.75
2023-03-11,West,Electronics,Laptop,Customer_057,7,17.14,119.98,68.15,51.83
2023-03-11,North,Furniture,Sofa,Customer_016,7,529.85,3708.95,2221.58,1487.37
2023-03-11,East,Electronics,Laptop,Customer_033,4,121.15,484.6,248.75,235.85
2023-03-11,West,Clothing,Jeans,Customer_105,8,733.03,5864.24,3646.88,2217.36
2023-03-11,North,Electronics,Monitor,Customer_089,2,648.24,1296.48,1013.25,283.23
2023-03-12,North,Electronics,Headphones,Customer_012,7,671.61,4701.27,3689.91,1011.36
2023-03-12,North,Furniture,Office Chair,Customer_035,8,279.66,2237.28,1657.61,579.67
2023-03-12,West,Furniture,Desk,Customer_074,9,461.06,4149.54,3212.83,936.71
2023-03-12,South,Groceries,Rice,Customer_020,2,218.51,437.02,231.75,205.27
2023-03-12,East,Electronics,Smartphone,Customer_029,6,304.04,1824.24,1168.15,656.09
2023-03-12,North,Groceries,Rice,Customer_043,8,343.76,2750.08,1612.28,1137.8
2023-03-12,North,Toys,Building Blocks,Customer_108,1,650.01,650.01,455.87,194.14
2023-03-12,East,Groceries,Coffee,Customer_105,6,459.99,2759.94,2207.3,552.64
2023-03-12,East,Groceries,Cereal,Customer_057,4,173.8,695.2,492.19,203.01
2023-03-12,East,Groceries,Rice,Customer_081,11,723.66,7960.26,6091.0,1869.26
2023-03-12,West,Clothing,Hat,Customer_061,7,688.46,4819.22,2720.04,2099.18
2023-03-13,East,Groceries,Rice,Customer_002,4,10.67,42.68,26.64,16.04
2023-03-13,East,Clothing,Hat,Customer_058,6,434.11,2604.66,2075.34,529.32
2023-03-13,South,Groceries,Rice,Customer_090,3,746.22,2238.66,1294.37,944.29
2023-03-13,North,Electronics,Laptop,Customer_003,8,441.43,3531.44,1975.57,1555.87
